userId,logDate,habitTitle
167486,2025-12-17,"Have Healthy Evening Snacks"
167486,2025-12-17,"Reduce Carbs"
167486,2025-12-17,"Have Supplements & Medications"
167682,2025-11-24,"Drink Water"
167682,2025-11-24,"Have Supplements & Medications"
167682,2025-11-24,"Have pre-workout meal"
167682,2025-11-24,"Have Medicine"
167682,2025-11-24,"Wear the band"
167682,2025-11-24,"Have Portion control"
167682,2025-11-25,"Drink Water"
167682,2025-11-25,"Take Sleep"
167682,2025-11-25,"Have Supplements & Medications"
167682,2025-11-25,"Wear the band"
167682,2025-11-25,"Have Medicine"
167682,2025-11-26,"Take Sleep"
167682,2025-11-26,"Take Steps"
167682,2025-11-26,"Drink Water"
167682,2025-11-26,"Have Supplements & Medications"
167682,2025-11-26,"Wear the band"
167682,2025-11-26,"Have Medicine"
167682,2025-11-27,"Drink Water"
167682,2025-11-27,"Take Sleep"
167682,2025-11-27,"Have Supplements & Medications"
167682,2025-11-27,"Wear the band"
167682,2025-11-27,"Have Medicine"
167682,2025-11-27,"Have Portion control"
167682,2025-11-27,"Take Steps"
167682,2025-11-28,"Take Sleep"
167682,2025-11-28,"Take Steps"
167682,2025-11-28,"Have Supplements & Medications"
167682,2025-11-28,"Wear the band"
167682,2025-11-28,"Have pre-workout meal"
167682,2025-11-28,"Have Medicine"
167682,2025-11-28,"Have Portion control"
167682,2025-11-28,"Drink Water"
167682,2025-11-29,"Take Sleep"
167682,2025-11-29,"Drink Water"
167682,2025-11-29,"Take Steps"
167682,2025-11-29,"Have Medicine"
167682,2025-11-29,"Have pre-workout meal"
167682,2025-11-29,"Have Portion control"
167682,2025-11-29,"Have Supplements & Medications"
167682,2025-11-30,"Take Sleep"
167682,2025-11-30,"Have Medicine"
167682,2025-11-30,"Have Portion control"
167682,2025-11-30,"Have pre-workout meal"
167682,2025-11-30,"Have Supplements & Medications"
167682,2025-11-30,"Drink Water"
167682,2025-11-30,"Take Steps"
167682,2025-12-01,"Take Sleep"
167682,2025-12-01,"Have pre-workout meal"
167682,2025-12-01,"Have Portion control"
167682,2025-12-01,"Drink Water"
167682,2025-12-01,"Have Medicine"
167682,2025-12-01,"Wear the band"
167682,2025-12-01,"Take Steps"
167682,2025-12-01,"Have Supplements & Medications"
167682,2025-12-02,"Drink Water"
167682,2025-12-02,"Have Portion control"
167682,2025-12-02,"Have pre-workout meal"
167682,2025-12-02,"Have Medicine"
167682,2025-12-02,"Have Supplements & Medications"
167682,2025-12-02,"Take Steps"
167682,2025-12-02,"Wear the band"
167682,2025-12-03,"Drink Water"
167682,2025-12-03,"Have Supplements & Medications"
167682,2025-12-03,"Have Medicine"
167682,2025-12-03,"Have pre-workout meal"
167682,2025-12-03,"Have Portion control"
167682,2025-12-03,"Wear the band"
167682,2025-12-03,"Take Steps"
167682,2025-12-04,"Take Sleep"
167682,2025-12-04,"Drink Water"
167682,2025-12-04,"Have Portion control"
167682,2025-12-04,"Have pre-workout meal"
167682,2025-12-04,"Have Medicine"
167682,2025-12-04,"Wear the band"
167682,2025-12-04,"Have Supplements & Medications"
167682,2025-12-04,"Take Steps"
167682,2025-12-05,"Take Sleep"
167682,2025-12-05,"Have pre-workout meal"
167682,2025-12-05,"Have Portion control"
167682,2025-12-05,"Have Medicine"
167682,2025-12-05,"Wear the band"
167682,2025-12-05,"Drink Water"
167682,2025-12-05,"Take Steps"
167682,2025-12-05,"Have Supplements & Medications"
167682,2025-12-06,"Take Sleep"
167682,2025-12-06,"Have Supplements & Medications"
167682,2025-12-06,"Wear the band"
167682,2025-12-06,"Have Portion control"
167682,2025-12-06,"Have pre-workout meal"
167682,2025-12-06,"Have Medicine"
167682,2025-12-06,"Drink Water"
167682,2025-12-07,"Drink Water"
167682,2025-12-07,"Have Supplements & Medications"
167682,2025-12-07,"Have Medicine"
167682,2025-12-07,"Have pre-workout meal"
167682,2025-12-07,"Have Portion control"
167682,2025-12-07,"Wear the band"
167682,2025-12-07,"Take Steps"
167682,2025-12-08,"Drink Water"
167682,2025-12-08,"Take Steps"
167682,2025-12-08,"Have Supplements & Medications"
167682,2025-12-08,"Wear the band"
167682,2025-12-08,"Have pre-workout meal"
167682,2025-12-08,"Have Portion control"
167682,2025-12-08,"Have Medicine"
167682,2025-12-08,"Reduce Carbs"
167682,2025-12-09,"Take Sleep"
167682,2025-12-09,"Drink Water"
167682,2025-12-09,"Have Supplements & Medications"
167682,2025-12-09,"Wear the band"
167682,2025-12-09,"Have pre-workout meal"
167682,2025-12-09,"Have Medicine"
167682,2025-12-09,"Have Portion control"
167682,2025-12-09,"Reduce Carbs"
167682,2025-12-09,"Take Steps"
167682,2025-12-10,"Drink Water"
167682,2025-12-10,"Take Sleep"
167682,2025-12-10,"Have Supplements & Medications"
167682,2025-12-10,"Have Medicine"
167682,2025-12-10,"Wear the band"
167682,2025-12-10,"Have pre-workout meal"
167682,2025-12-10,"Reduce Carbs"
167682,2025-12-10,"Have Portion control"
167682,2025-12-10,"Take Steps"
167682,2025-12-11,"Take Sleep"
167682,2025-12-11,"Drink Water"
167682,2025-12-11,"Have Supplements & Medications"
167682,2025-12-11,"Have Medicine"
167682,2025-12-11,"Have Portion control"
167682,2025-12-11,"Reduce Carbs"
167682,2025-12-11,"Have pre-workout meal"
167682,2025-12-11,"Wear the band"
167682,2025-12-11,"Take Steps"
167682,2025-12-12,"Take Sleep"
167682,2025-12-12,"Drink Water"
167682,2025-12-12,"Have Supplements & Medications"
167682,2025-12-12,"Wear the band"
167682,2025-12-12,"Have Medicine"
167682,2025-12-12,"Have pre-workout meal"
167682,2025-12-12,"Have Portion control"
167682,2025-12-12,"Reduce Carbs"
167682,2025-12-13,"Take Steps"
167682,2025-12-13,"Drink Water"
167682,2025-12-13,"Have Supplements & Medications"
167682,2025-12-13,"Wear the band"
167682,2025-12-13,"Have Medicine"
167682,2025-12-13,"Have pre-workout meal"
167682,2025-12-13,"Reduce Carbs"
167682,2025-12-13,"Have Portion control"
167682,2025-12-13,"Take Sleep"
167682,2025-12-14,"Take Steps"
167682,2025-12-14,"Drink Water"
167682,2025-12-14,"Take Sleep"
167682,2025-12-14,"Have Supplements & Medications"
167682,2025-12-14,"Wear the band"
167682,2025-12-14,"Have Medicine"
167682,2025-12-14,"Have pre-workout meal"
167682,2025-12-14,"Have Portion control"
167682,2025-12-14,"Reduce Carbs"
167682,2025-12-15,"Drink Water"
167682,2025-12-15,"Have Supplements & Medications"
167682,2025-12-15,"Wear the band"
167682,2025-12-15,"Have Portion control"
167682,2025-12-15,"Reduce Carbs"
167682,2025-12-15,"Have pre-workout meal"
167682,2025-12-15,"Have Medicine"
167682,2025-12-16,"Take Steps"
167682,2025-12-16,"Drink Water"
167682,2025-12-16,"Take Sleep"
167682,2025-12-16,"Have Supplements & Medications"
167682,2025-12-16,"Wear the band"
167682,2025-12-16,"Have Medicine"
167682,2025-12-16,"Have pre-workout meal"
167682,2025-12-16,"Have Portion control"
167682,2025-12-16,"Reduce Carbs"
167682,2025-12-17,"Take Sleep"
167682,2025-12-17,"Drink Water"
167682,2025-12-17,"Have Supplements & Medications"
167682,2025-12-17,"Wear the band"
167682,2025-12-17,"Have Medicine"
167682,2025-12-17,"Reduce Carbs"
167682,2025-12-17,"Have Portion control"
167682,2025-12-17,"Have pre-workout meal"
167682,2025-12-17,"Take Steps"
209207,2025-11-24,"Drink Water"
209207,2025-11-25,"Drink Water"
209207,2025-11-26,"Drink Water"
209207,2025-11-26,"Take Sleep"
209207,2025-12-08,"Drink Water"
209207,2025-12-08,"Have Supplements & Medications"
209207,2025-12-09,"Take Sleep"
209207,2025-12-09,"Drink Water"
209207,2025-12-10,"Have Supplements & Medications"
209207,2025-12-11,"Drink Water"
209207,2025-12-11,"Have Supplements & Medications"
209207,2025-12-12,"Take Sleep"
209207,2025-12-12,"Drink Water"
209207,2025-12-13,"Drink Water"
209207,2025-12-14,"Drink Water"
209207,2025-12-15,"Drink Water"
209207,2025-12-17,"Drink Water"
835846,2025-11-24,"Take Sleep"
835846,2025-11-24,"Drink Water"
835846,2025-11-24,"Have Lighter Dinner"
835846,2025-11-24,"Play Brain Games and Quiz Everyday"
835846,2025-11-24,"Take Steps"
835846,2025-11-25,"Take Sleep"
835846,2025-11-25,"Drink Water"
835846,2025-11-25,"Have Lighter Dinner"
835846,2025-11-25,"Play Brain Games and Quiz Everyday"
835846,2025-11-25,"Take Steps"
835846,2025-11-26,"Play Brain Games and Quiz Everyday"
835846,2025-11-26,"Have Lighter Dinner"
835846,2025-11-26,"Drink Water"
835846,2025-11-26,"Take Sleep"
835846,2025-11-26,"Have Supplements & Medications"
835846,2025-11-26,"Take Steps"
835846,2025-11-27,"Take Sleep"
835846,2025-11-27,"Play Brain Games and Quiz Everyday"
835846,2025-11-27,"Have Supplements & Medications"
835846,2025-11-27,"Have Lighter Dinner"
835846,2025-11-27,"Drink Water"
835846,2025-11-27,"Take Steps"
835846,2025-11-28,"Take Sleep"
835846,2025-11-28,"Drink Water"
835846,2025-11-28,"Play Brain Games and Quiz Everyday"
835846,2025-11-28,"Have Supplements & Medications"
835846,2025-11-28,"Have Lighter Dinner"
835846,2025-11-28,"Take Steps"
835846,2025-11-29,"Take Sleep"
835846,2025-11-29,"Drink Water"
835846,2025-11-29,"Have Supplements & Medications"
835846,2025-11-29,"Play Brain Games and Quiz Everyday"
835846,2025-11-29,"Have Lighter Dinner"
835846,2025-11-29,"Take Steps"
835846,2025-11-30,"Drink Water"
835846,2025-11-30,"Take Sleep"
835846,2025-11-30,"Play Brain Games and Quiz Everyday"
835846,2025-11-30,"Have Supplements & Medications"
835846,2025-11-30,"Have Lighter Dinner"
835846,2025-11-30,"Take Steps"
835846,2025-12-01,"Drink Water"
835846,2025-12-01,"Take Sleep"
835846,2025-12-01,"Play Brain Games and Quiz Everyday"
835846,2025-12-01,"Have Supplements & Medications"
835846,2025-12-01,"Have Lighter Dinner"
835846,2025-12-01,"Take Steps"
835846,2025-12-02,"Play Brain Games and Quiz Everyday"
835846,2025-12-02,"Have Lighter Dinner"
835846,2025-12-02,"Have Supplements & Medications"
835846,2025-12-02,"Drink Water"
835846,2025-12-02,"Take Steps"
835846,2025-12-03,"Take Sleep"
835846,2025-12-03,"Play Brain Games and Quiz Everyday"
835846,2025-12-03,"Have Supplements & Medications"
835846,2025-12-03,"Have Lighter Dinner"
835846,2025-12-03,"Drink Water"
835846,2025-12-03,"Take Steps"
835846,2025-12-04,"Take Sleep"
835846,2025-12-04,"Drink Water"
835846,2025-12-04,"Play Brain Games and Quiz Everyday"
835846,2025-12-04,"Have Supplements & Medications"
835846,2025-12-04,"Have Lighter Dinner"
835846,2025-12-04,"Take Steps"
835846,2025-12-05,"Take Sleep"
835846,2025-12-05,"Drink Water"
835846,2025-12-05,"Play Brain Games and Quiz Everyday"
835846,2025-12-05,"Have Lighter Dinner"
835846,2025-12-05,"Have Supplements & Medications"
835846,2025-12-05,"Take Steps"
835846,2025-12-06,"Drink Water"
835846,2025-12-06,"Play Brain Games and Quiz Everyday"
835846,2025-12-06,"Have Supplements & Medications"
835846,2025-12-06,"Have Lighter Dinner"
835846,2025-12-06,"Take Steps"
835846,2025-12-07,"Drink Water"
835846,2025-12-07,"Take Sleep"
835846,2025-12-07,"Play Brain Games and Quiz Everyday"
835846,2025-12-07,"Have Supplements & Medications"
835846,2025-12-07,"Have Lighter Dinner"
835846,2025-12-07,"Take Steps"
835846,2025-12-08,"Drink Water"
835846,2025-12-08,"Play Brain Games and Quiz Everyday"
835846,2025-12-08,"Have Lighter Dinner"
835846,2025-12-08,"Have Supplements & Medications"
835846,2025-12-08,"Take Steps"
835846,2025-12-09,"Drink Water"
835846,2025-12-09,"Take Sleep"
835846,2025-12-09,"Play Brain Games and Quiz Everyday"
835846,2025-12-09,"Have Supplements & Medications"
835846,2025-12-09,"Have Lighter Dinner"
835846,2025-12-09,"Take Steps"
835846,2025-12-10,"Drink Water"
835846,2025-12-10,"Take Sleep"
835846,2025-12-10,"Play Brain Games and Quiz Everyday"
835846,2025-12-10,"Have Supplements & Medications"
835846,2025-12-10,"Have Lighter Dinner"
835846,2025-12-10,"Take Steps"
835846,2025-12-11,"Take Sleep"
835846,2025-12-11,"Drink Water"
835846,2025-12-11,"Play Brain Games and Quiz Everyday"
835846,2025-12-11,"Have Lighter Dinner"
835846,2025-12-11,"Have Supplements & Medications"
835846,2025-12-11,"Take Steps"
835846,2025-12-12,"Take Sleep"
835846,2025-12-12,"Drink Water"
835846,2025-12-12,"Play Brain Games and Quiz Everyday"
835846,2025-12-12,"Have Lighter Dinner"
835846,2025-12-12,"Have Supplements & Medications"
835846,2025-12-12,"Take Steps"
835846,2025-12-13,"Take Sleep"
835846,2025-12-13,"Play Brain Games and Quiz Everyday"
835846,2025-12-13,"Have Supplements & Medications"
835846,2025-12-13,"Have Lighter Dinner"
835846,2025-12-13,"Drink Water"
835846,2025-12-13,"Take Steps"
835846,2025-12-14,"Drink Water"
835846,2025-12-14,"Take Sleep"
835846,2025-12-14,"Play Brain Games and Quiz Everyday"
835846,2025-12-14,"Have Supplements & Medications"
835846,2025-12-14,"Have Lighter Dinner"
835846,2025-12-14,"Take Steps"
835846,2025-12-15,"Play Brain Games and Quiz Everyday"
835846,2025-12-15,"Have Lighter Dinner"
835846,2025-12-15,"Have Supplements & Medications"
835846,2025-12-15,"Drink Water"
835846,2025-12-15,"Take Steps"
835846,2025-12-16,"Take Sleep"
835846,2025-12-16,"Drink Water"
835846,2025-12-16,"Play Brain Games and Quiz Everyday"
835846,2025-12-16,"Have Supplements & Medications"
835846,2025-12-16,"Have Lighter Dinner"
835846,2025-12-16,"Take Steps"
835846,2025-12-17,"Take Sleep"
835846,2025-12-17,"Drink Water"
835846,2025-12-17,"Play Brain Games and Quiz Everyday"
835846,2025-12-17,"Have Supplements & Medications"
835846,2025-12-17,"Have Lighter Dinner"
835846,2025-12-17,"Take Steps"
4797679,2025-11-24,"Take Sleep"
4797679,2025-11-24,"Have Medicine"
4797679,2025-11-24,"Indulge in activities"
4797679,2025-11-24,"Take deep breaths"
4797679,2025-11-24,"Do Dance workout"
4797679,2025-11-24,"Do meditation"
4797679,2025-11-24,"Drink Water"
4797679,2025-11-25,"Drink Water"
4797679,2025-11-25,"Take Steps"
4797679,2025-11-26,"Drink Water"
4797679,2025-11-27,"Take Sleep"
4797679,2025-11-27,"Drink Water"
4797679,2025-11-27,"Climb stairs"
4797679,2025-11-27,"Have Medicine"
4797679,2025-11-27,"Do meditation"
4797679,2025-11-27,"Have Supplements & Medications"
4797679,2025-11-27,"Indulge in activities"
4797679,2025-11-27,"Take deep breaths"
4797679,2025-11-27,"Do Dance workout"
4797679,2025-11-28,"Have Medicine"
4797679,2025-11-28,"Do meditation"
4797679,2025-11-28,"Do Dance workout"
4797679,2025-11-28,"Have Supplements & Medications"
4797679,2025-11-28,"Take deep breaths"
4797679,2025-11-28,"Drink Water"
4797679,2025-11-28,"Take Steps"
4797679,2025-11-28,"Climb stairs"
4797679,2025-11-28,"Indulge in activities"
4797679,2025-11-29,"Take Sleep"
4797679,2025-11-29,"Have Medicine"
4797679,2025-11-29,"Do meditation"
4797679,2025-11-29,"Do Dance workout"
4797679,2025-11-29,"Have Supplements & Medications"
4797679,2025-11-29,"Take deep breaths"
4797679,2025-11-29,"Indulge in activities"
4797679,2025-11-29,"Take Steps"
4797679,2025-11-29,"Drink Water"
4797679,2025-11-29,"Climb stairs"
4797679,2025-11-30,"Drink Water"
4797679,2025-11-30,"Drink Water"
4797679,2025-11-30,"Take Sleep"
4797679,2025-11-30,"Have Medicine"
4797679,2025-11-30,"Do Dance workout"
4797679,2025-11-30,"Take deep breaths"
4797679,2025-11-30,"Do meditation"
4797679,2025-11-30,"Have Supplements & Medications"
4797679,2025-11-30,"Indulge in activities"
4797679,2025-11-30,"Climb stairs"
4797679,2025-12-01,"Take Sleep"
4797679,2025-12-01,"Drink Water"
4797679,2025-12-01,"Have Medicine"
4797679,2025-12-01,"Climb stairs"
4797679,2025-12-01,"Do meditation"
4797679,2025-12-01,"Do Dance workout"
4797679,2025-12-01,"Have Supplements & Medications"
4797679,2025-12-01,"Take deep breaths"
4797679,2025-12-01,"Indulge in activities"
4797679,2025-12-02,"Take Sleep"
4797679,2025-12-02,"Have Medicine"
4797679,2025-12-02,"Climb stairs"
4797679,2025-12-02,"Take Steps"
4797679,2025-12-02,"Do meditation"
4797679,2025-12-02,"Do Dance workout"
4797679,2025-12-02,"Have Supplements & Medications"
4797679,2025-12-02,"Take deep breaths"
4797679,2025-12-02,"Indulge in activities"
4797679,2025-12-02,"Drink Water"
4797679,2025-12-03,"Do meditation"
4797679,2025-12-03,"Have Medicine"
4797679,2025-12-03,"Climb stairs"
4797679,2025-12-03,"Do Dance workout"
4797679,2025-12-03,"Have Supplements & Medications"
4797679,2025-12-03,"Take deep breaths"
4797679,2025-12-03,"Indulge in activities"
4797679,2025-12-03,"Drink Water"
4797679,2025-12-04,"Take Sleep"
4797679,2025-12-04,"Have Medicine"
4797679,2025-12-04,"Climb stairs"
4797679,2025-12-04,"Do meditation"
4797679,2025-12-04,"Do Dance workout"
4797679,2025-12-04,"Have Supplements & Medications"
4797679,2025-12-04,"Take deep breaths"
4797679,2025-12-04,"Drink Water"
4797679,2025-12-04,"Indulge in activities"
4797679,2025-12-05,"Take Sleep"
4797679,2025-12-05,"Take deep breaths"
4797679,2025-12-05,"Indulge in activities"
4797679,2025-12-05,"Do Dance workout"
4797679,2025-12-05,"Drink Water"
4797679,2025-12-05,"Take Steps"
4797679,2025-12-05,"Climb stairs"
4797679,2025-12-05,"Do meditation"
4797679,2025-12-05,"Have Supplements & Medications"
4797679,2025-12-05,"Have Medicine"
4797679,2025-12-06,"Take Sleep"
4797679,2025-12-06,"Have Medicine"
4797679,2025-12-06,"Do meditation"
4797679,2025-12-06,"Do Dance workout"
4797679,2025-12-06,"Have Supplements & Medications"
4797679,2025-12-06,"Take deep breaths"
4797679,2025-12-06,"Indulge in activities"
4797679,2025-12-06,"Drink Water"
4797679,2025-12-06,"Climb stairs"
4797679,2025-12-07,"Drink Water"
4797679,2025-12-07,"Indulge in activities"
4797679,2025-12-07,"Take deep breaths"
4797679,2025-12-07,"Have Supplements & Medications"
4797679,2025-12-07,"Do Dance workout"
4797679,2025-12-07,"Do meditation"
4797679,2025-12-07,"Have Medicine"
4797679,2025-12-07,"Climb stairs"
4797679,2025-12-08,"Take Steps"
4797679,2025-12-08,"Drink Water"
4797679,2025-12-08,"Take Sleep"
4797679,2025-12-08,"Indulge in activities"
4797679,2025-12-08,"Take deep breaths"
4797679,2025-12-08,"Have Supplements & Medications"
4797679,2025-12-08,"Do Dance workout"
4797679,2025-12-08,"Do meditation"
4797679,2025-12-08,"Have Medicine"
4797679,2025-12-08,"Climb stairs"
4797679,2025-12-09,"Drink Water"
4797679,2025-12-09,"Indulge in activities"
4797679,2025-12-09,"Take deep breaths"
4797679,2025-12-09,"Have Supplements & Medications"
4797679,2025-12-09,"Do Dance workout"
4797679,2025-12-09,"Have Medicine"
4797679,2025-12-09,"Do meditation"
4797679,2025-12-09,"Take Steps"
4797679,2025-12-09,"Climb stairs"
4797679,2025-12-10,"Drink Water"
4797679,2025-12-10,"Indulge in activities"
4797679,2025-12-10,"Take deep breaths"
4797679,2025-12-10,"Have Supplements & Medications"
4797679,2025-12-10,"Do Dance workout"
4797679,2025-12-10,"Do meditation"
4797679,2025-12-10,"Have Medicine"
4797679,2025-12-10,"Climb stairs"
4797679,2025-12-11,"Take Sleep"
4797679,2025-12-11,"Indulge in activities"
4797679,2025-12-11,"Take deep breaths"
4797679,2025-12-11,"Have Supplements & Medications"
4797679,2025-12-11,"Do Dance workout"
4797679,2025-12-11,"Do meditation"
4797679,2025-12-11,"Have Medicine"
4797679,2025-12-11,"Climb stairs"
4797679,2025-12-11,"Take Steps"
4797679,2025-12-12,"Drink Water"
4797679,2025-12-12,"Indulge in activities"
4797679,2025-12-12,"Take deep breaths"
4797679,2025-12-12,"Have Supplements & Medications"
4797679,2025-12-12,"Do Dance workout"
4797679,2025-12-12,"Do meditation"
4797679,2025-12-12,"Have Medicine"
4797679,2025-12-12,"Climb stairs"
4797679,2025-12-13,"Drink Water"
4797679,2025-12-13,"Indulge in activities"
4797679,2025-12-13,"Take deep breaths"
4797679,2025-12-13,"Have Supplements & Medications"
4797679,2025-12-13,"Do Dance workout"
4797679,2025-12-13,"Do meditation"
4797679,2025-12-13,"Have Medicine"
4797679,2025-12-13,"Climb stairs"
4797679,2025-12-14,"Take Steps"
4797679,2025-12-14,"Drink Water"
4797679,2025-12-14,"Indulge in activities"
4797679,2025-12-14,"Take deep breaths"
4797679,2025-12-14,"Have Supplements & Medications"
4797679,2025-12-14,"Do Dance workout"
4797679,2025-12-14,"Do meditation"
4797679,2025-12-14,"Have Medicine"
4797679,2025-12-14,"Climb stairs"
4797679,2025-12-15,"Climb stairs"
4797679,2025-12-15,"Have Medicine"
4797679,2025-12-15,"Do meditation"
4797679,2025-12-15,"Do Dance workout"
4797679,2025-12-15,"Have Supplements & Medications"
4797679,2025-12-15,"Take deep breaths"
4797679,2025-12-15,"Drink Water"
4797679,2025-12-15,"Take Steps"
4797679,2025-12-15,"Indulge in activities"
4797679,2025-12-16,"Have Medicine"
4797679,2025-12-16,"Do Dance workout"
4797679,2025-12-16,"Do meditation"
4797679,2025-12-16,"Indulge in activities"
4797679,2025-12-16,"Take deep breaths"
4797679,2025-12-16,"Take Steps"
4797679,2025-12-16,"Have Supplements & Medications"
4797679,2025-12-16,"Climb stairs"
4797679,2025-12-16,"Drink Water"
4797679,2025-12-17,"Indulge in activities"
4797679,2025-12-17,"Take deep breaths"
4797679,2025-12-17,"Take Steps"
4797679,2025-12-17,"Have Supplements & Medications"
4797679,2025-12-17,"Do Dance workout"
4797679,2025-12-17,"Do meditation"
4797679,2025-12-17,"Have Medicine"
4797679,2025-12-17,"Climb stairs"
4797679,2025-12-17,"Drink Water"
5039865,2025-11-24,"Take Steps"
5039865,2025-11-25,"Drink Water"
5039865,2025-12-01,"Drink Water"
5039865,2025-12-01,"Drink Water"
5039865,2025-12-01,"Eat meals on time"
5039865,2025-12-01,"Have Medicine"
5039865,2025-12-01,"Wear the band"
5039865,2025-12-01,"Wear the band"
5039865,2025-12-01,"Have Supplements & Medications"
5039865,2025-12-01,"Have Supplements & Medications"
5039865,2025-12-03,"Drink warm milk before Bedtime"
5039865,2025-12-03,"Drink warm milk before Bedtime"
5039865,2025-12-03,"Eat meals on time"
5039865,2025-12-03,"Eat meals on time"
5039865,2025-12-03,"No Sugar"
5039865,2025-12-03,"No Sugar"
5039865,2025-12-03,"Wear the band"
5039865,2025-12-03,"Have Supplements & Medications"
5039865,2025-12-04,"Take Steps"
5039865,2025-12-07,"Drink Water"
5039865,2025-12-07,"Take Steps"
5039865,2025-12-07,"Take Steps"
5039865,2025-12-08,"Take Sleep"
5039865,2025-12-08,"Drink Water"
5039865,2025-12-08,"Eat meals on time"
5039865,2025-12-08,"Drink warm milk before Bedtime"
5039865,2025-12-08,"No Sugar"
5039865,2025-12-08,"Wear the band"
5039865,2025-12-08,"Wear the band"
5039865,2025-12-08,"Have Supplements & Medications"
5039865,2025-12-08,"Have Supplements & Medications"
5039865,2025-12-09,"Take Sleep"
5039865,2025-12-09,"Take Sleep"
5039865,2025-12-09,"Drink Water"
5039865,2025-12-09,"No Sugar"
5039865,2025-12-09,"Drink warm milk before Bedtime"
5039865,2025-12-09,"Drink warm milk before Bedtime"
5039865,2025-12-09,"Eat meals on time"
5039865,2025-12-09,"Eat meals on time"
5039865,2025-12-09,"Have Medicine"
5039865,2025-12-09,"Have Medicine"
5039865,2025-12-09,"Wear the band"
5039865,2025-12-09,"Have Supplements & Medications"
5039865,2025-12-10,"Drink Water"
5039865,2025-12-10,"Drink warm milk before Bedtime"
5039865,2025-12-10,"Drink warm milk before Bedtime"
5039865,2025-12-10,"Eat meals on time"
5039865,2025-12-10,"No Sugar"
5039865,2025-12-10,"No Sugar"
5039865,2025-12-10,"Have Medicine"
5039865,2025-12-10,"Have Medicine"
5039865,2025-12-10,"Wear the band"
5039865,2025-12-10,"Wear the band"
5039865,2025-12-10,"Have Supplements & Medications"
5039865,2025-12-10,"Have Supplements & Medications"
5039865,2025-12-11,"Take Steps"
5039865,2025-12-12,"Take Sleep"
5039865,2025-12-12,"Drink Water"
5039865,2025-12-13,"Take Sleep"
5039865,2025-12-13,"Eat meals on time"
5039865,2025-12-13,"Drink warm milk before Bedtime"
5039865,2025-12-13,"Drink warm milk before Bedtime"
5039865,2025-12-13,"No Sugar"
5039865,2025-12-13,"Have Medicine"
5039865,2025-12-13,"Have Medicine"
5039865,2025-12-13,"Wear the band"
5039865,2025-12-13,"Have Supplements & Medications"
5039865,2025-12-13,"Have Supplements & Medications"
5039865,2025-12-13,"Drink Water"
5039865,2025-12-15,"Take Steps"
5039865,2025-12-15,"Eat meals on time"
5039865,2025-12-15,"Drink warm milk before Bedtime"
5039865,2025-12-15,"Drink warm milk before Bedtime"
5039865,2025-12-15,"No Sugar"
5039865,2025-12-15,"No Sugar"
5039865,2025-12-15,"Have Medicine"
5039865,2025-12-15,"Wear the band"
5039865,2025-12-15,"Have Supplements & Medications"
5039865,2025-12-15,"Have Supplements & Medications"
5039865,2025-12-15,"Drink Water"
5039865,2025-12-16,"Drink Water"
5039865,2025-12-16,"Eat meals on time"
5039865,2025-12-16,"No Sugar"
5039865,2025-12-16,"No Sugar"
5039865,2025-12-16,"Have Medicine"
5039865,2025-12-16,"Wear the band"
5039865,2025-12-16,"Have Supplements & Medications"
5039865,2025-12-16,"Take Steps"
5039865,2025-12-17,"Eat meals on time"
5039865,2025-12-17,"Eat meals on time"
5039865,2025-12-17,"No Sugar"
5039865,2025-12-17,"No Sugar"
5039865,2025-12-17,"Have Medicine"
5039865,2025-12-17,"Have Supplements & Medications"
5039865,2025-12-17,"Have Supplements & Medications"
5039865,2025-12-17,"Wear the band"
5039865,2025-12-17,"Wear the band"
6166080,2025-11-24,"Take Sleep"
6166080,2025-11-24,"Play Brain Games and Quiz Everyday"
6166080,2025-11-27,"Take Sleep"
6166080,2025-11-27,"Take Steps"
6166080,2025-11-28,"Take Sleep"
6166080,2025-11-28,"Take Sleep"
6166080,2025-11-28,"Play Brain Games and Quiz Everyday"
6166080,2025-11-28,"Play Brain Games and Quiz Everyday"
6166080,2025-11-28,"Drink Water"
6166080,2025-12-01,"Play Brain Games and Quiz Everyday"
6166080,2025-12-01,"Play Brain Games and Quiz Everyday"
6166080,2025-12-01,"Exercise daily"
6166080,2025-12-01,"Have Apple Cider Vinegar"
6166080,2025-12-01,"Have Apple Cider Vinegar"
6166080,2025-12-01,"Have Supplements & Medications"
6166080,2025-12-01,"Have Supplements & Medications"
6166080,2025-12-01,"Do Cardio Exercise"
6166080,2025-12-01,"Do Cardio Exercise"
6166080,2025-12-01,"Do meditation"
6166080,2025-12-02,"Have Apple Cider Vinegar"
6166080,2025-12-02,"Do meditation"
6166080,2025-12-02,"Play Brain Games and Quiz Everyday"
6166080,2025-12-02,"Have Supplements & Medications"
6166080,2025-12-03,"Play Brain Games and Quiz Everyday"
6166080,2025-12-03,"Play Brain Games and Quiz Everyday"
6166080,2025-12-03,"Exercise daily"
6166080,2025-12-03,"Exercise daily"
6166080,2025-12-03,"Have Apple Cider Vinegar"
6166080,2025-12-03,"Have Apple Cider Vinegar"
6166080,2025-12-03,"Have Supplements & Medications"
6166080,2025-12-03,"Have Supplements & Medications"
6166080,2025-12-03,"Do Cardio Exercise"
6166080,2025-12-03,"Do meditation"
6166080,2025-12-04,"Take Sleep"
6166080,2025-12-04,"Exercise daily"
6166080,2025-12-04,"Exercise daily"
